timestamp,alg_goal,exp_type,alg_name,filename,source,reps,use_lazy,init_kappa,k_factor,rand_label,fixdagedges,cutedges,rec_limit,cutedgesseed,diam_apprx,ol_seed,il_seed,eg_sort_scc,avg_time,std,min,max,n,m,exp_name
2024-06-30 11:33:03,SSSP,time,BCF,../data/graphs/big_aug_dfs_5e5.txt,0,1,1,0,1,0,1,1,100,1234,1,1234,12134,0,2367,0,2367,2367,41666,499974,kfact_dfs_1
2024-06-30 11:33:34,SSSP,time,BCF,../data/graphs/big_aug_dfs_5e5.txt,0,1,1,0,1,0,1,1,100,1234,1,1234,12134,0,1691.6,0,1691.6,1691.6,41666,499974,kfact_dfs_1
