timestamp,alg_goal,exp_type,alg_name,filename,source,reps,use_lazy,init_kappa,k_factor,rand_label,fixdagedges,cutedges,rec_limit,cutedgesseed,diam_apprx,ol_seed,il_seed,eg_sort_scc,avg_time,std,min,max,n,m,exp_name
2024-07-15 10:38:19,SSSP,time,GOR,../data/graphs/big_rd1_1e6.txt,0,1,1,0,1,0,1,1,100,1234,0,1234,12134,0,53.434,0,53.434,53.434,666666,999997,bad_gor_rd1_1_2
2024-07-15 10:45:53,SSSP,time,GOR,../data/graphs/big_rd1_1e6.txt,0,1,1,0,1,0,1,1,100,1234,0,1234,12134,0,196.18,0,196.18,196.18,666666,999997,bad_gor_rd1_1_2
2024-07-15 13:07:25,SSSP,time,GOR,../data/graphs/big_rd1_1e6.txt,0,5,1,0,1,0,1,1,100,1234,0,1234,12134,0,27.685,4.6358,24.636,36.784,666666,999997,bad_gor_rd1_1_2
