timestamp,alg_goal,exp_type,alg_name,filename,source,reps,use_lazy,init_kappa,k_factor,rand_label,fixdagedges,cutedges,rec_limit,cutedgesseed,diam_apprx,ol_seed,il_seed,eg_sort_scc,avg_time,std,min,max,n,m,exp_name
2024-07-09 16:23:40,SSSP,time,GOR,../data/graphs/big_aug_gor_5e5_v4.txt,0,1,1,0,1,0,1,1,100,1234,0,1234,12134,0,2159.5,0,2159.5,2159.5,55555,499980,nbvg_gor_gor_4_1
2024-07-12 15:29:16,SSSP,time,GOR,../data/graphs/big_aug_gor_5e5_v4.txt,0,1,1,0,1,0,1,1,100,1234,0,1234,12134,0,2413.8,0,2413.8,2413.8,55555,499980,nbvg_gor_gor_4_1
