timestamp,alg_goal,exp_type,alg_name,filename,source,reps,use_lazy,init_kappa,k_factor,rand_label,fixdagedges,cutedges,rec_limit,cutedgesseed,diam_apprx,ol_seed,il_seed,eg_sort_scc,avg_time,std,min,max,n,m,exp_name
2024-07-11 23:46:40,SSSP,time,BCF,../data/graphs/big_aug_rd2_5e6.txt,0,1,1,0,40,1,1,5,100,1234,1,1234,12134,0,1.6748e+06,0,1.6748e+06,1.6748e+06,499999,4999968,randl_rd2_1_4
