timestamp,alg_goal,exp_type,alg_name,filename,source,reps,use_lazy,init_kappa,k_factor,rand_label,fixdagedges,cutedges,rec_limit,cutedgesseed,diam_apprx,ol_seed,il_seed,eg_sort_scc,avg_time,std,min,max,n,m,exp_name
2024-07-09 16:17:20,SSSP,time,GOR,../data/graphs/big_aug_dfs_2e7_v2.txt,0,1,1,0,1,0,1,1,100,1234,0,1234,12134,0,111830,0,111830,111830,1666666,19999974,nbvg_gor_dfs_2_6
2024-07-12 15:23:25,SSSP,time,GOR,../data/graphs/big_aug_dfs_2e7_v2.txt,0,1,1,0,1,0,1,1,100,1234,0,1234,12134,0,90932,0,90932,90932,1666666,19999974,nbvg_gor_dfs_2_6
