timestamp,alg_goal,exp_type,alg_name,filename,source,reps,use_lazy,init_kappa,k_factor,rand_label,fixdagedges,cutedges,rec_limit,cutedgesseed,diam_apprx,ol_seed,il_seed,eg_sort_scc,avg_time,std,min,max,n,m,exp_name
2024-06-18 17:26:31,SSSP,time,BCF,../data/graphs/big_aug_gor_1e7.txt,0,1,1,0,1,0,1,1,100,1234,0,1234,12134,0,156330,0,156330,156330,1111111,9999984,param_none_3
2024-06-19 16:41:28,SSSP,time,BCF,../data/graphs/big_aug_gor_1e7.txt,0,1,1,0,1,0,1,1,100,1234,0,1234,12134,0,90454,0,90454,90454,1111111,9999984,param_none_3
