timestamp,alg_goal,exp_type,alg_name,filename,source,reps,use_lazy,init_kappa,k_factor,rand_label,fixdagedges,cutedges,rec_limit,cutedgesseed,diam_apprx,ol_seed,il_seed,eg_sort_scc,avg_time,std,min,max,n,m,exp_name
2024-07-12 15:00:57,SSSP,time,BCF,../data/graphs/big_rand_2e6.txt,0,1,1,0,40,0,1,5,100,1234,1,1234,12134,0,2939.6,0,2939.6,2939.6,333333,2000000,nbvg_bcf_rand_1_3
2024-07-12 15:03:08,SSSP,time,BCF,../data/graphs/big_rand_2e6.txt,0,1,1,0,40,0,1,5,100,1234,1,1234,12134,0,3524.0,0,3524.0,3524.0,333333,2000000,nbvg_bcf_rand_1_3
2024-07-15 20:24:10,SSSP,time,BCF,../data/graphs/big_rand_2e6.txt,0,1,1,0,40,0,1,5,100,9876,1,1234,12134,0,3322.6,0,3322.6,3322.6,333333,2000000,nbvg_bcf_rand_1_3
2024-07-15 21:23:12,SSSP,time,BCF,../data/graphs/big_rand_2e6.txt,0,1,1,0,40,0,1,5,100,9876,1,1234,12134,0,2763.4,0,2763.4,2763.4,333333,2000000,nbvg_bcf_rand_1_3
