timestamp,alg_goal,exp_type,alg_name,filename,source,reps,use_lazy,init_kappa,k_factor,rand_label,fixdagedges,cutedges,rec_limit,cutedgesseed,diam_apprx,ol_seed,il_seed,eg_sort_scc,avg_time,std,min,max,n,m,exp_name
2024-07-11 22:01:45,SSSP,time,BCF,../data/graphs/big_aug_gor_1e6.txt,0,1,1,0,40,0,1,1,100,1234,0,1234,12134,0,4725.4,0,4725.4,4725.4,111111,999984,diam_gor_0_2
2024-07-11 22:19:28,SSSP,time,BCF,../data/graphs/big_aug_gor_1e6.txt,0,1,1,0,40,0,1,5,100,1234,0,1234,12134,0,4408,0,4408,4408,111111,999984,diam_gor_0_2
