timestamp,alg_goal,exp_type,alg_name,filename,source,reps,use_lazy,init_kappa,k_factor,rand_label,fixdagedges,cutedges,rec_limit,cutedgesseed,diam_apprx,ol_seed,il_seed,eg_sort_scc,avg_time,std,min,max,n,m,exp_name
2024-07-11 22:01:13,SSSP,time,BCF,../data/graphs/big_aug_dfs_1e6.txt,0,1,1,0,40,0,1,1,100,1234,0,1234,12134,0,1070.8,0,1070.8,1070.8,83332,999966,diam_dfs_0_2
2024-07-11 22:18:58,SSSP,time,BCF,../data/graphs/big_aug_dfs_1e6.txt,0,1,1,0,40,0,1,5,100,1234,0,1234,12134,0,973.7,0,973.7,973.7,83332,999966,diam_dfs_0_2
